model,suite,task_id,episode_id,task_description,perturbation,clean_success,corrupt_success,clean_ratio,corrupt_ratio,clean_iou,corrupt_iou,delta_success,delta_visual_ratio,delta_iou,vci,gri,delta_ratio_early,delta_iou_early,delta_ratio_mid,delta_iou_mid,delta_ratio_late,delta_iou_late,delta_ratio_slope,delta_iou_slope
DreamZero,libero_90_com,8,1,stack the left bowl on the right bowl and place them in the tray,shuffle,0.0,0.0,0.5644273620843279,0.5654308471186208,,,0.0,0.001003485034292928,,0.001003485034292928,,0.01120971596250997,,-0.0037864945301149255,,-0.0050155717304487535,,-0.016225287692958723,
DreamZero,libero_90_com,8,1,stack the left bowl on the right bowl and place them in the tray,opposite,0.0,0.0,0.5644273620843279,0.5665338895139153,,,0.0,0.0021065274295873904,,0.0021065274295873904,,-0.00792209381696396,,0.004227391751692955,,0.01167101603985532,,0.01959310985681928,
DreamZero,libero_90_com,9,0,stack the right bowl on the left bowl and place them in the tray,empty,0.0,0.0,0.5606743857849774,0.5733895234371327,,,0.0,0.012715137652155262,,0.012715137652155262,,0.006911397829543531,,0.016260891385399323,,0.015250610272275256,,0.008339212442731725,
DreamZero,libero_90_com,9,0,stack the right bowl on the left bowl and place them in the tray,random,0.0,0.0,0.5606743857849774,0.5718775964189097,,,0.0,0.011203210633932259,,0.011203210633932259,,0.012038558460295112,,0.00419586499632385,,0.017141995926008957,,0.005103437465713845,
DreamZero,libero_90_com,9,0,stack the right bowl on the left bowl and place them in the tray,synonym,0.0,0.0,0.5606743857849774,0.5554250843594652,,,0.0,-0.005249301425512165,,-0.005249301425512165,,-0.014656629997269355,,-0.01501276779797811,,0.01452240298945462,,0.029179032986723974,
DreamZero,libero_90_com,9,0,stack the right bowl on the left bowl and place them in the tray,shuffle,0.0,0.0,0.5606743857849774,0.5681255099620621,,,0.0,0.007451124177084711,,0.007451124177084711,,0.0055420347209979015,,-0.0028979555760469955,,0.01970929338630334,,0.014167258665305438,
DreamZero,libero_90_com,9,0,stack the right bowl on the left bowl and place them in the tray,opposite,0.0,0.0,0.5606743857849774,0.5788160068278211,,,0.0,0.01814162104284367,,0.01814162104284367,,0.024060628112868243,,0.0005127845460973779,,0.029227187239345476,,0.005166559126477233,
DreamZero,libero_90_com,9,1,stack the right bowl on the left bowl and place them in the tray,empty,0.0,0.0,0.5599376829642141,0.5760332585829898,,,0.0,0.016095575618775726,,0.016095575618775726,,0.025184377619393183,,-0.00024359084816516496,,0.023243304718666313,,-0.0019410729007268701,
DreamZero,libero_90_com,9,1,stack the right bowl on the left bowl and place them in the tray,random,0.0,0.0,0.5599376829642141,0.5748029861697501,,,0.0,0.014865303205536029,,0.014865303205536029,,0.02944547788683849,,0.0008481198144768554,,0.014389239758130556,,-0.015056238128707933,
DreamZero,libero_90_com,9,1,stack the right bowl on the left bowl and place them in the tray,synonym,0.0,0.0,0.5599376829642141,0.5568720273883484,,,0.0,-0.003065655575865689,,-0.003065655575865689,,0.00018882597941904944,,-0.017420040816664928,,0.007719644601413278,,0.007530818621994229,
DreamZero,libero_90_com,9,1,stack the right bowl on the left bowl and place them in the tray,shuffle,0.0,0.0,0.5599376829642141,0.5651564328105783,,,0.0,0.005218749846364168,,0.005218749846364168,,0.010582027876770539,,0.0036146418744685826,,0.0011467620618752505,,-0.009435265814895288,
DreamZero,libero_90_com,9,1,stack the right bowl on the left bowl and place them in the tray,opposite,0.0,0.0,0.5599376829642141,0.5844311308095674,,,0.0,0.024493447845353344,,0.024493447845353344,,0.02625501493160176,,0.02049798917625356,,0.026412735919969177,,0.00015772098836741577,
DreamZero,libero_90_obj,0,0,pick up the alphabet soup and put it in the basket,empty,0.0,0.0,0.5599179227159718,0.5667460312801832,,,0.0,0.006828108564211344,,0.006828108564211344,,0.011874552767366708,,0.009052740121408553,,-0.0009984507730648184,,-0.012873003540431527,
DreamZero,libero_90_obj,0,0,pick up the alphabet soup and put it in the basket,random,0.0,0.0,0.5599179227159718,0.5588837757418132,,,0.0,-0.0010341469741586007,,-0.0010341469741586007,,-0.007393186733653745,,0.012680911552132135,,-0.008255895278999836,,-0.0008627085453460914,
DreamZero,libero_90_obj,0,0,pick up the alphabet soup and put it in the basket,synonym,0.0,1.0,0.5599179227159718,0.5284722431778183,,,1.0,-0.03144567953815358,,-0.03144567953815358,,-0.03168934079663821,,-0.023185170533563837,,-0.039400538589691725,,-0.007711197793053515,
DreamZero,libero_90_obj,0,0,pick up the alphabet soup and put it in the basket,shuffle,0.0,0.0,0.5599179227159718,0.5503086272573002,,,0.0,-0.009609295458671618,,-0.009609295458671618,,-0.027998370216109292,,0.005064208014549876,,-0.005893724174455328,,0.022104646041653964,
DreamZero,libero_90_obj,0,0,pick up the alphabet soup and put it in the basket,opposite,0.0,0.0,0.5599179227159718,0.5670436315025079,,,0.0,0.007125708786536067,,0.007125708786536067,,-0.0036298917075491266,,0.016803760054384997,,0.008964611493952113,,0.01259450320150124,
DreamZero,libero_90_obj,0,1,pick up the alphabet soup and put it in the basket,empty,0.0,0.0,0.5545353555235182,0.564387805350104,,,0.0,0.00985244982658584,,0.00985244982658584,,0.01448184719685619,,0.018413701309136665,,-0.002847685324329552,,-0.017329532521185742,
DreamZero,libero_90_obj,0,1,pick up the alphabet soup and put it in the basket,random,0.0,0.0,0.5545353555235182,0.5672048194420046,,,0.0,0.012669463918486445,,0.012669463918486445,,0.021692081945409947,,0.027293059231869976,,-0.010976749421820253,,-0.0326688313672302,
DreamZero,libero_90_obj,0,1,pick up the alphabet soup and put it in the basket,synonym,0.0,1.0,0.5545353555235182,0.5269216660801067,,,1.0,-0.02761368944341147,,-0.02761368944341147,,-0.030372332618608167,,-0.019456536108388822,,-0.03301219960323698,,-0.0026398669846288136,
DreamZero,libero_90_obj,0,1,pick up the alphabet soup and put it in the basket,shuffle,0.0,1.0,0.5545353555235182,0.5380161883772853,,,1.0,-0.016519167146232916,,-0.016519167146232916,,-0.011422584995013474,,-0.021672412762868132,,-0.01646250368081681,,-0.005039918685803335,
DreamZero,libero_90_obj,0,1,pick up the alphabet soup and put it in the basket,opposite,0.0,1.0,0.5545353555235182,0.5475306824520144,,,1.0,-0.007004673071503764,,-0.007004673071503764,,0.013937494321268451,,-0.009227677464482609,,-0.025688071043707628,,-0.03962556536497608,
DreamZero,libero_90_obj,1,0,pick up the butter and put it in the basket,empty,0.0,0.0,0.5480320604700001,0.5633291774186006,,,0.0,0.015297116948600475,,0.015297116948600475,,0.016830461307315137,,0.029065748575888617,,-4.4649183116529656e-05,,-0.016875110490431666,
DreamZero,libero_90_obj,1,0,pick up the butter and put it in the basket,random,0.0,0.0,0.5480320604700001,0.5669099197334565,,,0.0,0.01887785926345642,,0.01887785926345642,,0.0120201676228463,,0.03405647648727017,,0.011551101729811553,,-0.000469065893034748,
DreamZero,libero_90_obj,1,0,pick up the butter and put it in the basket,synonym,0.0,1.0,0.5480320604700001,0.5274076861323447,,,1.0,-0.020624374337655405,,-0.020624374337655405,,-0.02754538491539671,,-0.017024759632423114,,-0.01730297846514639,,0.010242406450250319,
DreamZero,libero_90_obj,1,0,pick up the butter and put it in the basket,shuffle,0.0,1.0,0.5480320604700001,0.5354869477075814,,,1.0,-0.012545112762418653,,-0.012545112762418653,,-0.004133846088668958,,-0.019838095500721575,,-0.01439495808965463,,-0.010261112000985673,
DreamZero,libero_90_obj,1,0,pick up the butter and put it in the basket,opposite,0.0,0.0,0.5480320604700001,0.5714050266391576,,,0.0,0.023372966169157516,,0.023372966169157516,,0.021345976189912186,,0.014667249654235714,,0.036288059729397526,,0.01494208353948534,
DreamZero,libero_90_obj,1,1,pick up the butter and put it in the basket,empty,0.0,1.0,0.5518629329684135,0.537559014284785,,,1.0,-0.014303918683628458,,-0.014303918683628458,,-0.0201729716185316,,-0.009430899467973264,,-0.013459813798308629,,0.00671315782022297,
DreamZero,libero_90_obj,1,1,pick up the butter and put it in the basket,random,0.0,0.0,0.5518629329684135,0.5670650787737943,,,0.0,0.015202145805380818,,0.015202145805380818,,-5.360429231549002e-05,,0.025053364950029522,,0.02167730781215016,,0.02173091210446565,
DreamZero,libero_90_obj,1,1,pick up the butter and put it in the basket,synonym,0.0,0.0,0.5518629329684135,0.543013134450137,,,0.0,-0.008849798518276497,,-0.008849798518276497,,-0.015554516155572906,,-0.000497099366231768,,-0.010497780033024706,,0.0050567361225482,
DreamZero,libero_90_obj,1,1,pick up the butter and put it in the basket,shuffle,0.0,1.0,0.5518629329684135,0.5325753873225738,,,1.0,-0.019287545645839677,,-0.019287545645839677,,-0.015974840053196604,,-0.006312060707220124,,-0.0355757361771023,,-0.019600896123905698,
DreamZero,libero_90_obj,1,1,pick up the butter and put it in the basket,opposite,0.0,1.0,0.5518629329684135,0.5549342203728688,,,1.0,0.0030712874044552807,,0.0030712874044552807,,-0.012670551858005363,,0.011861519999679881,,0.010022894071691213,,0.022693445929696576,
DreamZero,libero_90_obj,2,0,pick up the milk and put it in the basket,empty,0.0,1.0,0.5524118885957255,0.5401513155563823,,,1.0,-0.012260573039343248,,-0.012260573039343248,,-0.014013713164581665,,-0.006368114147723536,,-0.01564971583267394,,-0.0016360026680922735,
DreamZero,libero_90_obj,2,0,pick up the milk and put it in the basket,random,0.0,1.0,0.5524118885957255,0.5508153185981122,,,1.0,-0.001596569997613373,,-0.001596569997613373,,0.007405639125331653,,-0.017761391334943366,,0.006178336285647568,,-0.0012273028396840857,
DreamZero,libero_90_obj,2,0,pick up the milk and put it in the basket,synonym,0.0,0.0,0.5524118885957255,0.5436720709391415,,,0.0,-0.008739817656584048,,-0.008739817656584048,,0.0010342165772353473,,-0.01215128812889854,,-0.015504922880943961,,-0.01653913945817931,
DreamZero,libero_90_obj,2,0,pick up the milk and put it in the basket,shuffle,0.0,0.0,0.5524118885957255,0.5496065099044428,,,0.0,-0.0028053786912827228,,-0.0028053786912827228,,0.004094968200692328,,-0.012183492089998582,,-0.0005125287966663006,,-0.004607496997358629,
DreamZero,libero_90_obj,2,0,pick up the milk and put it in the basket,opposite,0.0,1.0,0.5524118885957255,0.5396418607268803,,,1.0,-0.01277002786884529,,-0.01277002786884529,,-0.0140129971598012,,-0.014528183369135306,,-0.009953819689723753,,0.004059177470077446,
DreamZero,libero_90_obj,2,1,pick up the milk and put it in the basket,empty,1.0,0.0,0.5373522167910002,0.5620243865403463,,,-1.0,0.02467216974934605,,0.02467216974934605,,0.007569247340334151,,0.03363969734634409,,0.03273385028011322,,0.025164602939779068,
DreamZero,libero_90_obj,2,1,pick up the milk and put it in the basket,random,1.0,0.0,0.5373522167910002,0.554294678114007,,,-1.0,0.016942461323006808,,0.016942461323006808,,0.009113441544439937,,0.020371715058887352,,0.02213987219979907,,0.013026430655359134,
DreamZero,libero_90_obj,2,1,pick up the milk and put it in the basket,synonym,1.0,0.0,0.5373522167910002,0.534213702438625,,,-1.0,-0.0031385143523752213,,-0.0031385143523752213,,-0.0044978847740909655,,-0.0034101347651842584,,-0.0013568436194295597,,0.003141041154661406,
DreamZero,libero_90_obj,2,1,pick up the milk and put it in the basket,shuffle,1.0,0.0,0.5373522167910002,0.5572593278865343,,,-1.0,0.019907111095534114,,0.019907111095534114,,0.019289521649464847,,0.022604585941916833,,0.01767335890590005,,-0.0016161627435647974,
DreamZero,libero_90_obj,2,1,pick up the milk and put it in the basket,opposite,1.0,0.0,0.5373522167910002,0.5657836741653621,,,-1.0,0.028431457374361924,,0.028431457374361924,,0.028132680447693237,,0.032477689585377334,,0.02461028780876806,,-0.003522392638925176,
DreamZero,libero_90_obj,3,0,pick up the orange juice and put it in the basket,empty,0.0,0.0,0.5551358625426573,0.5618644712704598,,,0.0,0.006728608727802454,,0.006728608727802454,,0.009788880451290782,,0.023903716284086496,,-0.014763741563794008,,-0.02455262201508479,
DreamZero,libero_90_obj,3,0,pick up the orange juice and put it in the basket,random,0.0,1.0,0.5551358625426573,0.5526850551181285,,,1.0,-0.002450807424528856,,-0.002450807424528856,,0.009002556899542435,,0.003979267606338044,,-0.02141029933553451,,-0.030412856235076946,
DreamZero,libero_90_obj,3,0,pick up the orange juice and put it in the basket,synonym,0.0,1.0,0.5551358625426573,0.5248809703833853,,,1.0,-0.030254892159272018,,-0.030254892159272018,,-0.021356961204644698,,-0.028410008226733563,,-0.04176412573623023,,-0.02040716453158553,
DreamZero,libero_90_obj,3,0,pick up the orange juice and put it in the basket,shuffle,0.0,0.0,0.5551358625426573,0.5591170455216952,,,0.0,0.003981182979037823,,0.003981182979037823,,0.014873520179232824,,0.017815594948143665,,-0.021511984880055457,,-0.03638550505928828,
DreamZero,libero_90_obj,3,0,pick up the orange juice and put it in the basket,opposite,0.0,0.0,0.5551358625426573,0.5648501391841091,,,0.0,0.009714276641451747,,0.009714276641451747,,0.01738155853576062,,0.024520255839438287,,-0.013602354509253733,,-0.030983913045014355,
DreamZero,libero_90_obj,3,1,pick up the orange juice and put it in the basket,empty,1.0,1.0,0.5406739966242865,0.5390720929490692,,,0.0,-0.0016019036752172866,,-0.0016019036752172866,,-0.0011249480569729409,,-0.00884887792388811,,0.005084027155165871,,0.006208975212138812,
DreamZero,libero_90_obj,3,1,pick up the orange juice and put it in the basket,random,1.0,0.0,0.5406739966242865,0.5664489540568791,,,-1.0,0.025774957432592616,,0.025774957432592616,,0.03264365190317453,,0.025675235545469244,,0.017951433063074007,,-0.014692218840100524,
DreamZero,libero_90_obj,3,1,pick up the orange juice and put it in the basket,synonym,1.0,1.0,0.5406739966242865,0.5316129415507326,,,0.0,-0.009061055073553925,,-0.009061055073553925,,-0.0041547656907201524,,-0.015526028130912528,,-0.00855692318508916,,-0.004402157494369008,
DreamZero,libero_90_obj,3,1,pick up the orange juice and put it in the basket,shuffle,1.0,0.0,0.5406739966242865,0.5522577821992642,,,-1.0,0.011583785574977745,,0.011583785574977745,,0.023699274115212443,,0.012331743355653457,,-0.002225601543523248,,-0.02592487565873569,
DreamZero,libero_90_obj,3,1,pick up the orange juice and put it in the basket,opposite,1.0,1.0,0.5406739966242865,0.5530071953489398,,,0.0,0.012333198724653327,,0.012333198724653327,,0.023093456139683277,,0.014626072719772898,,-0.0015800903031036873,,-0.024673546442786964,
DreamZero,libero_90_obj,4,0,pick up the tomato sauce and put it in the basket,empty,1.0,0.0,0.5392695665647766,0.5610603869392852,,,-1.0,0.021790820374508524,,0.021790820374508524,,0.024845260274914738,,0.009689214354930642,,0.030441295354300624,,0.005596035079385886,
DreamZero,libero_90_obj,4,0,pick up the tomato sauce and put it in the basket,random,1.0,0.0,0.5392695665647766,0.5653442230711564,,,-1.0,0.026074656506379745,,0.026074656506379745,,0.014897284150126255,,0.03184927552385275,,0.031516682338421864,,0.01661939818829561,
DreamZero,libero_90_obj,4,0,pick up the tomato sauce and put it in the basket,synonym,1.0,0.0,0.5392695665647766,0.5375139548248659,,,-1.0,-0.0017556117399107896,,-0.0017556117399107896,,-0.005910411861935305,,-0.002411373658320559,,0.0030549503005232737,,0.008965362162458579,
DreamZero,libero_90_obj,4,0,pick up the tomato sauce and put it in the basket,shuffle,1.0,0.0,0.5392695665647766,0.5591421170696765,,,-1.0,0.01987255050489989,,0.01987255050489989,,0.024563441574332434,,0.005254890606542717,,0.029238983077542025,,0.00467554150320959,
DreamZero,libero_90_obj,4,0,pick up the tomato sauce and put it in the basket,opposite,1.0,0.0,0.5392695665647766,0.5585861386622631,,,-1.0,0.019316572097486495,,0.019316572097486495,,0.017117183654084878,,0.01963034231897265,,0.02094836821959145,,0.0038311845655065735,
DreamZero,libero_90_obj,4,1,pick up the tomato sauce and put it in the basket,empty,1.0,0.0,0.5393365558717206,0.573250289847506,,,-1.0,0.033913733975785454,,0.033913733975785454,,0.024619080664394888,,0.04693860748216405,,0.03145642658924863,,0.006837345924853744,
DreamZero,libero_90_obj,4,1,pick up the tomato sauce and put it in the basket,random,1.0,0.0,0.5393365558717206,0.5708654282822294,,,-1.0,0.031528872410508835,,0.031528872410508835,,0.02870308170732494,,0.04319967106396416,,0.022626986554057593,,-0.006076095153267347,
DreamZero,libero_90_obj,4,1,pick up the tomato sauce and put it in the basket,synonym,1.0,0.0,0.5393365558717206,0.5440574364602734,,,-1.0,0.0047208805885528005,,0.0047208805885528005,,0.017721192159052213,,-0.005074665080234131,,2.1568850555597763e-06,,-0.017719035273996653,
DreamZero,libero_90_obj,4,1,pick up the tomato sauce and put it in the basket,shuffle,1.0,0.0,0.5393365558717206,0.557814547299463,,,-1.0,0.018477991427742424,,0.018477991427742424,,0.002823970290383948,,0.03100146041328755,,0.021608543579555994,,0.018784573289172046,
DreamZero,libero_90_obj,4,1,pick up the tomato sauce and put it in the basket,opposite,1.0,0.0,0.5393365558717206,0.5655243321255305,,,-1.0,0.02618777625380997,,0.02618777625380997,,0.02674222066988685,,0.03647759422508523,,0.015039217508966307,,-0.011703003160920544,
DreamZero,libero_90_obj,5,0,pick up the alphabet soup and put it in the tray,empty,0.0,1.0,0.5634868039238163,0.5430665731596005,,,1.0,-0.02042023076421584,,-0.02042023076421584,,-0.021489129445809052,,-0.02141322096319198,,-0.018418802418727953,,0.003070327027081099,
DreamZero,libero_90_obj,5,0,pick up the alphabet soup and put it in the tray,random,0.0,0.0,0.5634868039238163,0.559748653535923,,,0.0,-0.0037381503878933797,,-0.0037381503878933797,,-0.012410434327803865,,-0.013172114656691769,,0.015760718994193845,,0.02817115332199771,
DreamZero,libero_90_obj,5,0,pick up the alphabet soup and put it in the tray,synonym,0.0,0.0,0.5634868039238163,0.5304628978579161,,,0.0,-0.03302390606590022,,-0.03302390606590022,,-0.039472645929668704,,-0.04546722029685912,,-0.012952768794875058,,0.026519877134793646,
DreamZero,libero_90_obj,5,0,pick up the alphabet soup and put it in the tray,shuffle,0.0,1.0,0.5634868039238163,0.5354418208036712,,,1.0,-0.02804498312014514,,-0.02804498312014514,,-0.025475715533322174,,-0.03666681611937361,,-0.02186982223573286,,0.003605893297589313,
DreamZero,libero_90_obj,5,0,pick up the alphabet soup and put it in the tray,opposite,0.0,0.0,0.5634868039238163,0.558806275115084,,,0.0,-0.004680528808732376,,-0.004680528808732376,,-0.004679451836628656,,-0.010164219013518494,,0.001101550860742706,,0.005781002697371362,
DreamZero,libero_90_obj,5,1,pick up the alphabet soup and put it in the tray,empty,0.0,1.0,0.5685824100603837,0.5389476330028521,,,1.0,-0.02963477705753159,,-0.02963477705753159,,-0.006396146492703481,,-0.043295164369120176,,-0.04180759069916329,,-0.03541144420645981,
DreamZero,libero_90_obj,5,1,pick up the alphabet soup and put it in the tray,random,0.0,0.0,0.5685824100603837,0.575174006212574,,,0.0,0.006591596152190293,,0.006591596152190293,,0.03021138449695382,,-0.021128221731902763,,0.009970666476960877,,-0.020240718019992943,
DreamZero,libero_90_obj,5,1,pick up the alphabet soup and put it in the tray,synonym,0.0,1.0,0.5685824100603837,0.5241123494101084,,,1.0,-0.044470060650275256,,-0.044470060650275256,,-0.009638878643496662,,-0.06498511830557652,,-0.06126825245944201,,-0.051629373815945345,
DreamZero,libero_90_obj,5,1,pick up the alphabet soup and put it in the tray,shuffle,0.0,0.0,0.5685824100603837,0.552589692305134,,,0.0,-0.015992717755249686,,-0.015992717755249686,,-0.004585019102937848,,-0.02845862459971127,,-0.016323486174099955,,-0.011738467071162106,
DreamZero,libero_90_obj,5,1,pick up the alphabet soup and put it in the tray,opposite,0.0,1.0,0.5685824100603837,0.5403238748836522,,,1.0,-0.028258535176731492,,-0.028258535176731492,,-0.01416475029158204,,-0.03931038408408405,,-0.03324816165622446,,-0.019083411364642422,
DreamZero,libero_90_obj,6,0,pick up the butter and put it in the tray,empty,0.0,0.0,0.5597853447274154,0.5602826038287972,,,0.0,0.000497259101381875,,0.000497259101381875,,0.0012311659062056446,,-0.006490220914751932,,0.007056435053314325,,0.00582526914710868,
DreamZero,libero_90_obj,6,0,pick up the butter and put it in the tray,random,0.0,0.0,0.5597853447274154,0.5598961967724853,,,0.0,0.00011085204506988688,,0.00011085204506988688,,-0.0053430495710018455,,0.013646435271569946,,-0.00797082956535855,,-0.002627779994356705,
DreamZero,libero_90_obj,6,0,pick up the butter and put it in the tray,synonym,0.0,1.0,0.5597853447274154,0.5283712100399028,,,1.0,-0.03141413468751253,,-0.03141413468751253,,-0.04753487181114591,,-0.028812804034766715,,-0.016705944332249145,,0.03082892747889676,
DreamZero,libero_90_obj,6,0,pick up the butter and put it in the tray,shuffle,0.0,0.0,0.5597853447274154,0.5527744648672073,,,0.0,-0.007010879860208097,,-0.007010879860208097,,-0.01370555019168418,,-0.01163089244953941,,0.004998721932721328,,0.018704272124405508,
DreamZero,libero_90_obj,6,0,pick up the butter and put it in the tray,opposite,0.0,0.0,0.5597853447274154,0.5565256148717412,,,0.0,-0.0032597298556741316,,-0.0032597298556741316,,-0.015991989973480503,,-0.003208738121066701,,0.00942153852752492,,0.025413528501005422,
DreamZero,libero_90_obj,6,1,pick up the butter and put it in the tray,empty,0.0,1.0,0.5664520304035429,0.5526373956047714,,,1.0,-0.01381463479877143,,-0.01381463479877143,,-0.02828395134056727,,-0.01744523277593313,,0.005574776375441459,,0.03385872771600873,
DreamZero,libero_90_obj,6,1,pick up the butter and put it in the tray,random,0.0,0.0,0.5664520304035429,0.5656881996390742,,,0.0,-0.0007638307644686204,,-0.0007638307644686204,,-0.02078520095500891,,0.005100613317959524,,0.013393095343643524,,0.03417829629865243,
DreamZero,libero_90_obj,6,1,pick up the butter and put it in the tray,synonym,0.0,0.0,0.5664520304035429,0.5456008933239495,,,0.0,-0.020851137079593407,,-0.020851137079593407,,-0.03954857649562793,,-0.014887965574366224,,-0.007353899178394352,,0.03219467731723358,
DreamZero,libero_90_obj,6,1,pick up the butter and put it in the tray,shuffle,0.0,0.0,0.5664520304035429,0.5534723854800428,,,0.0,-0.012979644923500011,,-0.012979644923500011,,-0.027015503054518275,,-0.011197964478508071,,-0.00022612739306460128,,0.026789375661453674,
DreamZero,libero_90_obj,6,1,pick up the butter and put it in the tray,opposite,0.0,0.0,0.5664520304035429,0.5649180784268327,,,0.0,-0.001533951976710135,,-0.001533951976710135,,-0.021190094452614994,,-0.0031503663275123106,,0.020776190661519256,,0.04196628511413425,
DreamZero,libero_90_obj,7,0,pick up the cream cheese and put it in the tray,empty,0.0,0.0,0.5568093242326626,0.5646182161476759,,,0.0,0.007808891915013327,,0.007808891915013327,,0.009338980129541485,,0.026107733911128528,,-0.012007410606072577,,-0.021346390735614063,
DreamZero,libero_90_obj,7,0,pick up the cream cheese and put it in the tray,random,0.0,1.0,0.5568093242326626,0.545150787055288,,,1.0,-0.01165853717737464,,-0.01165853717737464,,-0.010932442488708727,,-0.008718161596342866,,-0.015013207811479856,,-0.004080765322771129,
DreamZero,libero_90_obj,7,0,pick up the cream cheese and put it in the tray,synonym,0.0,0.0,0.5568093242326626,0.53483994574769,,,0.0,-0.0219693784849726,,-0.0219693784849726,,-0.008899860276035731,,-0.019701528497819476,,-0.03812861539133405,,-0.02922875511529832,
DreamZero,libero_90_obj,7,0,pick up the cream cheese and put it in the tray,shuffle,0.0,0.0,0.5568093242326626,0.5514362278662116,,,0.0,-0.005373096366451002,,-0.005373096366451002,,-0.015058041479057649,,0.016821953601652395,,-0.018375368366881917,,-0.003317326887824268,
DreamZero,libero_90_obj,7,0,pick up the cream cheese and put it in the tray,opposite,0.0,0.0,0.5568093242326626,0.5558625948382021,,,0.0,-0.0009467293944604993,,-0.0009467293944604993,,0.005658596024958662,,0.019287166289985946,,-0.028607819208597673,,-0.034266415233556335,
DreamZero,libero_90_obj,7,1,pick up the cream cheese and put it in the tray,empty,0.0,0.0,0.558912073313253,0.5641553581638044,,,0.0,0.005243284850551366,,0.005243284850551366,,0.0065721256891623225,,0.019727218091860732,,-0.010589022904705203,,-0.017161148593867526,
DreamZero,libero_90_obj,7,1,pick up the cream cheese and put it in the tray,random,0.0,0.0,0.558912073313253,0.5585282434195211,,,0.0,-0.0003838298937318685,,-0.0003838298937318685,,-0.017188127885142346,,0.01701518320617157,,-0.0009980786775610762,,0.01619004920758127,
DreamZero,libero_90_obj,7,1,pick up the cream cheese and put it in the tray,synonym,0.0,1.0,0.558912073313253,0.5241231921044487,,,1.0,-0.0347888812088043,,-0.0347888812088043,,-0.03674801923850535,,-0.02401941914311856,,-0.04337284160800625,,-0.0066248223695009045,
DreamZero,libero_90_obj,7,1,pick up the cream cheese and put it in the tray,shuffle,0.0,1.0,0.558912073313253,0.5421319223484624,,,1.0,-0.016780150964790574,,-0.016780150964790574,,-0.01460406860516561,,-0.02209064548995776,,-0.013665272474584711,,0.000938796130580899,
DreamZero,libero_90_obj,7,1,pick up the cream cheese and put it in the tray,opposite,0.0,0.0,0.558912073313253,0.5640538523375385,,,0.0,0.0051417790242854755,,0.0051417790242854755,,0.004729910464654985,,0.011858052288407084,,-0.0011821593555418897,,-0.005912069820196875,
DreamZero,libero_90_obj,8,0,pick up the ketchup and put it in the tray,empty,0.0,0.0,0.5427329829060148,0.5748514748242987,,,0.0,0.032118491918283865,,0.032118491918283865,,0.021799883644343154,,0.02891399203933509,,0.04564160007117368,,0.023841716426830528,
DreamZero,libero_90_obj,8,0,pick up the ketchup and put it in the tray,random,0.0,0.0,0.5427329829060148,0.5685561571910341,,,0.0,0.025823174285019346,,0.025823174285019346,,0.03026240886819498,,0.015066763414377737,,0.0318506694425339,,0.0015882605743389178,
DreamZero,libero_90_obj,8,0,pick up the ketchup and put it in the tray,synonym,0.0,0.0,0.5427329829060148,0.5502569303319722,,,0.0,0.007523947425957411,,0.007523947425957411,,0.010507448955449306,,0.009746237533721058,,0.0022224095680433154,,-0.00828503938740599,
DreamZero,libero_90_obj,8,0,pick up the ketchup and put it in the tray,shuffle,0.0,0.0,0.5427329829060148,0.5497022587484777,,,0.0,0.006969275842462874,,0.006969275842462874,,-0.006824450765729351,,0.017769205764964102,,0.010545056462703206,,0.017369507228432557,
DreamZero,libero_90_obj,8,0,pick up the ketchup and put it in the tray,opposite,0.0,1.0,0.5427329829060148,0.5438902172895437,,,1.0,0.0011572343835288823,,0.0011572343835288823,,0.00014245665624046389,,-0.0007715778288588382,,0.004362204595776187,,0.004219747939535723,
DreamZero,libero_90_obj,8,1,pick up the ketchup and put it in the tray,empty,1.0,1.0,0.5355175185823667,0.5473594575800834,,,0.0,0.011841938997716683,,0.011841938997716683,,0.002199337405579649,,0.025389445170403646,,0.007665035782988161,,0.005465698377408512,
DreamZero,libero_90_obj,8,1,pick up the ketchup and put it in the tray,random,1.0,0.0,0.5355175185823667,0.5618556533681826,,,-1.0,0.026338134785815814,,0.026338134785815814,,0.02197274734220167,,0.02960256627595592,,0.027512875206536447,,0.005540127864334776,
DreamZero,libero_90_obj,8,1,pick up the ketchup and put it in the tray,synonym,1.0,0.0,0.5355175185823667,0.548383735746365,,,-1.0,0.012866217163998273,,0.012866217163998273,,-0.0017152234858608395,,0.02309483216993702,,0.017669082265759584,,0.019384305751620423,
DreamZero,libero_90_obj,8,1,pick up the ketchup and put it in the tray,shuffle,1.0,0.0,0.5355175185823667,0.559294808196303,,,-1.0,0.023777289613936214,,0.023777289613936214,,0.02149852472675451,,0.021595265788311502,,0.028698914091472294,,0.007200389364717785,
DreamZero,libero_90_obj,8,1,pick up the ketchup and put it in the tray,opposite,1.0,0.0,0.5355175185823667,0.5503546660811136,,,-1.0,0.014837147498746872,,0.014837147498746872,,-0.0001253457616238185,,0.025096856189366856,,0.020023908092980047,,0.020149253854603866,
DreamZero,libero_90_obj,9,0,pick up the tomato sauce and put it in the tray,empty,1.0,0.0,0.528656124762685,0.5730176817202093,,,-1.0,0.044361556957524306,,0.044361556957524306,,0.039037198716493915,,0.04685457961211281,,0.04790229612699537,,0.008865097410501455,
